airlineId|aircraftId|model|status
AL0133|LAT0009|AirBus A330neo|ACTIVE
AL0133|LAT0081|Boeing 767|ACTIVE
AL0133|LAT0279|AirBus A310|ACTIVE
AL0133|LAT0236|Boeing 777|ACTIVE
AL0133|LAT0148|AirBus A321XLR|ACTIVE
AL0133|LAT0214|AirBus A330|ACTIVE
AL0133|LAT0114|AirBus A330|ACTIVE
AL0133|LAT0050|Boeing 757|ACTIVE
AL0133|LAT0285|AirBus A330|ACTIVE
AL0133|LAT0147|Boeing 707|ACTIVE
AL0133|LAT0282|AirBus A320|ACTIVE
AL0133|LAT0066|AirBus A321XLR|ACTIVE
AL0133|LAT0249|AirBus A320|ACTIVE
AL0133|LAT0239|AirBus A319|ACTIVE
AL0133|LAT0086|Boeing 747|ACTIVE
AL0133|LAT0120|Boeing 727|ACTIVE
AL0133|LAT0207|AirBus A321XLR|ACTIVE
AL0133|LAT0022|AirBus A310|ACTIVE
AL0133|LAT0281|Boeing 747|ACTIVE
AL0133|LAT0194|AirBus A319|ACTIVE
AL0133|LAT0108|AirBus A350 XWB|ACTIVE
AL0133|LAT0296|AirBus A319|ACTIVE
AL0133|LAT0086|Boeing 787 Dreamliner|ACTIVE
AL0133|LAT0002|AirBus A310|ACTIVE
AL0133|LAT0231|AirBus A319|ACTIVE
AL0133|LAT0240|AirBus A310|ACTIVE
AL0133|LAT0272|AirBus A350 XWB|ACTIVE
AL0133|LAT0042|AirBus A310|ACTIVE
AL0133|LAT0007|AirBus A340|ACTIVE
AL0133|LAT0185|Boeing 707|ACTIVE
AL0133|LAT0050|AirBus A320|ACTIVE
AL0133|LAT0238|Boeing 737|ACTIVE
AL0133|LAT0173|Boeing 727|ACTIVE
AL0133|LAT0269|Boeing 777|ACTIVE
AL0133|LAT0219|Boeing 777|ACTIVE
AL0133|LAT0222|AirBus A320|ACTIVE
AL0133|LAT0190|Boeing 727|ACTIVE
AL0133|LAT0097|AirBus A320|ACTIVE
AL0133|LAT0063|Boeing 727|ACTIVE
AL0133|LAT0094|AirBus A330|ACTIVE
AL0133|LAT0234|AirBus A320|ACTIVE
AL0134|LK0094|AirBus A310|ACTIVE
AL0134|LK0155|AirBus A350 XWB|ACTIVE
AL0134|LK0023|AirBus A319|ACTIVE
AL0134|LK0083|Boeing 747|ACTIVE
AL0134|LK0129|Boeing 717|ACTIVE
AL0134|LK0052|Boeing 767|ACTIVE
AL0134|LK0171|AirBus A321|ACTIVE
AL0134|LK0018|AirBus A340|ACTIVE
AL0134|LK0278|Boeing 737|ACTIVE
AL0134|LK0199|Boeing 777|ACTIVE
AL0134|LK0280|AirBus A350 XWB|ACTIVE
AL0134|LK0066|AirBus A380|ACTIVE
AL0134|LK0140|AirBus A321XLR|ACTIVE
AL0134|LK0225|Boeing 737|ACTIVE
AL0134|LK0027|AirBus A319|ACTIVE
AL0134|LK0266|AirBus A320|ACTIVE
AL0134|LK0206|Boeing 737|ACTIVE
AL0134|LK0243|Boeing 767|ACTIVE
AL0134|LK0141|AirBus A310|ACTIVE
AL0134|LK0204|AirBus A350 XWB|ACTIVE
AL0134|LK0089|Boeing 727|ACTIVE
AL0134|LK0290|AirBus A321|ACTIVE
AL0134|LK0109|AirBus A319|ACTIVE
AL0134|LK0007|AirBus A340|ACTIVE
AL0134|LK0027|Boeing 717|ACTIVE
AL0134|LK0081|AirBus A319|ACTIVE
AL0134|LK0262|AirBus A350 XWB|ACTIVE
AL0134|LK0219|Boeing 747|ACTIVE
AL0134|LK0159|Boeing 707|ACTIVE
AL0134|LK0197|Boeing 777|ACTIVE
AL0134|LK0001|Boeing 727|ACTIVE
AL0134|LK0157|AirBus A220|ACTIVE
AL0134|LK0097|AirBus A319|ACTIVE
AL0134|LK0023|AirBus A319|ACTIVE
AL0134|LK0188|AirBus A330neo|ACTIVE
AL0134|LK0279|Boeing 747|ACTIVE
AL0134|LK0187|AirBus A220|ACTIVE
AL0134|LK0166|AirBus A340|ACTIVE
AL0134|LK0093|Boeing 767|ACTIVE
AL0134|LK0291|Boeing 787 Dreamliner|ACTIVE
AL0134|LK0079|Boeing 777|ACTIVE
AL0134|LK0098|AirBus A320|ACTIVE
AL0134|LK0188|AirBus A330|ACTIVE
AL0134|LK0028|Boeing 777|ACTIVE
AL0134|LK0000|AirBus A320|ACTIVE
AL0134|LK0202|Boeing 717|ACTIVE
AL0134|LK0288|Boeing 757|ACTIVE
AL0134|LK0045|Boeing 777|ACTIVE
AL0134|LK0206|Boeing 727|ACTIVE
AL0134|LK0064|AirBus A310|ACTIVE
AL0134|LK0022|Boeing 787 Dreamliner|ACTIVE
AL0134|LK0294|AirBus A319|ACTIVE
AL0134|LK0024|Boeing 707|ACTIVE
AL0134|LK0099|AirBus A310|ACTIVE
AL0134|LK0251|AirBus A319|ACTIVE
AL0134|LK0282|Boeing 747|ACTIVE
AL0134|LK0092|Boeing 757|ACTIVE
AL0134|LK0295|AirBus A321|ACTIVE
AL0134|LK0168|Boeing 787 Dreamliner|ACTIVE
AL0134|LK0071|AirBus A340|ACTIVE
AL0134|LK0077|AirBus A380|ACTIVE
AL0134|LK0145|AirBus A319|ACTIVE
AL0134|LK0153|Boeing 787 Dreamliner|ACTIVE
AL0134|LK0270|Boeing 737|ACTIVE
AL0134|LK0275|Boeing 747|ACTIVE
AL0134|LK0087|AirBus A321|ACTIVE
AL0134|LK0217|AirBus A350 XWB|ACTIVE
AL0134|LK0191|AirBus A340|ACTIVE
AL0134|LK0196|Boeing 737|ACTIVE
AL0134|LK0027|AirBus A321|ACTIVE
AL0134|LK0044|Boeing 787 Dreamliner|ACTIVE
AL0134|LK0235|AirBus A380|ACTIVE
AL0134|LK0099|Boeing 707|ACTIVE
AL0134|LK0144|Boeing 787 Dreamliner|ACTIVE
AL0134|LK0066|Boeing 737|ACTIVE
AL0134|LK0192|AirBus A330neo|ACTIVE
AL0134|LK0221|AirBus A380|ACTIVE
AL0134|LK0252|AirBus A319|ACTIVE
AL0134|LK0228|Boeing 707|ACTIVE
AL0134|LK0189|Boeing 707|ACTIVE
AL0134|LK0070|AirBus A321|ACTIVE
AL0134|LK0031|AirBus A319|ACTIVE
AL0134|LK0151|Boeing 747|ACTIVE
AL0134|LK0026|AirBus A350 XWB|ACTIVE
AL0134|LK0017|AirBus A321XLR|ACTIVE
AL0134|LK0245|Boeing 747|ACTIVE
AL0134|LK0273|Boeing 737|ACTIVE
AL0134|LK0290|AirBus A350 XWB|ACTIVE
AL0134|LK0044|Boeing 737|ACTIVE
AL0134|LK0098|AirBus A320|ACTIVE
AL0134|LK0024|AirBus A340|ACTIVE
AL0134|LK0257|Boeing 767|ACTIVE
AL0134|LK0181|AirBus A321|ACTIVE
AL0134|LK0186|AirBus A340|ACTIVE
AL0134|LK0095|Boeing 717|ACTIVE
AL0134|LK0173|AirBus A340|ACTIVE
AL0134|LK0206|AirBus A220|ACTIVE
AL0134|LK0159|AirBus A220|ACTIVE
AL0134|LK0232|AirBus A320|ACTIVE
AL0134|LK0230|Boeing 737|ACTIVE
AL0134|LK0033|Boeing 757|ACTIVE
AL0134|LK0266|AirBus A340|ACTIVE
AL0134|LK0052|AirBus A321|ACTIVE
AL0134|LK0117|Boeing 717|ACTIVE
AL0134|LK0229|AirBus A380|ACTIVE
AL0134|LK0149|AirBus A220|ACTIVE
AL0134|LK0210|Boeing 727|ACTIVE
AL0134|LK0016|Boeing 767|ACTIVE
AL0134|LK0289|AirBus A330|ACTIVE
AL0134|LK0243|AirBus A340|ACTIVE
AL0134|LK0047|AirBus A310|ACTIVE
AL0134|LK0106|AirBus A380|ACTIVE
AL0134|LK0267|Boeing 717|ACTIVE
AL0134|LK0217|AirBus A220|ACTIVE
AL0134|LK0058|Boeing 727|ACTIVE
AL0134|LK0276|Boeing 787 Dreamliner|ACTIVE
AL0134|LK0261|AirBus A321XLR|ACTIVE
AL0134|LK0168|Boeing 737|ACTIVE
AL0134|LK0022|AirBus A310|ACTIVE
AL0134|LK0058|AirBus A350 XWB|ACTIVE
AL0134|LK0278|Boeing 717|ACTIVE
AL0134|LK0055|AirBus A330|ACTIVE
AL0134|LK0169|AirBus A320|ACTIVE
AL0134|LK0142|AirBus A321XLR|ACTIVE
AL0134|LK0122|Boeing 777|ACTIVE
AL0134|LK0153|AirBus A350 XWB|ACTIVE
AL0134|LK0236|AirBus A321XLR|ACTIVE
AL0134|LK0143|AirBus A330neo|ACTIVE
AL0134|LK0214|Boeing 727|ACTIVE
AL0134|LK0014|Boeing 747|ACTIVE
AL0135|LIA0271|AirBus A220|ACTIVE
AL0135|LIA0067|AirBus A330|ACTIVE
AL0135|LIA0244|Boeing 707|ACTIVE
AL0135|LIA0136|AirBus A220|ACTIVE
AL0135|LIA0141|AirBus A340|ACTIVE
AL0135|LIA0225|Boeing 757|ACTIVE
AL0135|LIA0076|Boeing 777|ACTIVE
AL0135|LIA0096|AirBus A350 XWB|ACTIVE
AL0135|LIA0278|Boeing 737|ACTIVE
AL0135|LIA0207|AirBus A320|ACTIVE
AL0135|LIA0263|AirBus A350 XWB|ACTIVE
AL0135|LIA0158|Boeing 757|ACTIVE
AL0135|LIA0070|AirBus A319|ACTIVE
AL0135|LIA0097|AirBus A350 XWB|ACTIVE
AL0135|LIA0259|Boeing 757|ACTIVE
AL0135|LIA0227|AirBus A319|ACTIVE
AL0135|LIA0011|Boeing 777|ACTIVE
AL0135|LIA0176|Boeing 727|ACTIVE
AL0135|LIA0275|AirBus A220|ACTIVE
AL0135|LIA0025|AirBus A321|ACTIVE
AL0135|LIA0163|AirBus A321XLR|ACTIVE
AL0135|LIA0290|Boeing 737|ACTIVE
AL0135|LIA0022|Boeing 707|ACTIVE
AL0135|LIA0081|AirBus A350 XWB|ACTIVE
AL0135|LIA0120|Boeing 787 Dreamliner|ACTIVE
AL0135|LIA0017|Boeing 767|ACTIVE
AL0135|LIA0022|Boeing 767|ACTIVE
AL0135|LIA0139|Boeing 747|ACTIVE
AL0135|LIA0279|AirBus A350 XWB|ACTIVE
AL0135|LIA0139|Boeing 727|ACTIVE
AL0135|LIA0196|AirBus A321XLR|ACTIVE
AL0135|LIA0194|AirBus A220|ACTIVE
AL0135|LIA0094|AirBus A310|ACTIVE
AL0135|LIA0062|Boeing 787 Dreamliner|ACTIVE
AL0135|LIA0243|AirBus A330|ACTIVE
AL0135|LIA0052|AirBus A340|ACTIVE
AL0135|LIA0282|AirBus A350 XWB|ACTIVE
AL0135|LIA0059|Boeing 737|ACTIVE
AL0135|LIA0255|Boeing 717|ACTIVE
AL0135|LIA0047|Boeing 737|ACTIVE
AL0135|LIA0018|Boeing 727|ACTIVE
AL0135|LIA0255|AirBus A220|ACTIVE
AL0135|LIA0262|AirBus A320|ACTIVE
AL0135|LIA0290|Boeing 717|ACTIVE
AL0135|LIA0284|Boeing 717|ACTIVE
AL0135|LIA0054|AirBus A321XLR|ACTIVE
AL0135|LIA0184|Boeing 727|ACTIVE
AL0135|LIA0071|AirBus A220|ACTIVE
AL0135|LIA0071|AirBus A310|ACTIVE
AL0135|LIA0262|Boeing 757|ACTIVE
AL0135|LIA0206|Boeing 717|ACTIVE
AL0135|LIA0056|AirBus A320|ACTIVE
AL0135|LIA0146|Boeing 767|ACTIVE
AL0135|LIA0125|Boeing 777|ACTIVE
AL0135|LIA0204|AirBus A380|ACTIVE
AL0135|LIA0019|AirBus A340|ACTIVE
AL0135|LIA0232|Boeing 767|ACTIVE
AL0135|LIA0222|Boeing 707|ACTIVE
AL0135|LIA0100|Boeing 787 Dreamliner|ACTIVE
AL0135|LIA0225|Boeing 787 Dreamliner|ACTIVE
AL0135|LIA0191|Boeing 737|ACTIVE
AL0135|LIA0222|AirBus A319|ACTIVE
AL0135|LIA0066|AirBus A321|ACTIVE
AL0135|LIA0245|Boeing 727|ACTIVE
AL0135|LIA0155|AirBus A319|ACTIVE
AL0135|LIA0026|Boeing 767|ACTIVE
AL0135|LIA0221|AirBus A320|ACTIVE
AL0135|LIA0150|Boeing 787 Dreamliner|ACTIVE
AL0135|LIA0187|Boeing 777|ACTIVE
AL0135|LIA0010|Boeing 747|ACTIVE
AL0135|LIA0018|AirBus A220|ACTIVE
AL0135|LIA0199|AirBus A330|ACTIVE
AL0135|LIA0133|AirBus A220|ACTIVE
AL0135|LIA0181|AirBus A319|ACTIVE
AL0135|LIA0202|Boeing 757|ACTIVE
AL0135|LIA0265|Boeing 707|ACTIVE
AL0135|LIA0210|AirBus A321XLR|ACTIVE
AL0135|LIA0035|AirBus A330|ACTIVE
AL0135|LIA0287|Boeing 777|ACTIVE
AL0135|LIA0066|AirBus A330|ACTIVE
AL0135|LIA0072|Boeing 737|ACTIVE
AL0135|LIA0034|Boeing 737|ACTIVE
AL0135|LIA0266|AirBus A319|ACTIVE
AL0135|LIA0271|AirBus A350 XWB|ACTIVE
AL0135|LIA0190|Boeing 717|ACTIVE
AL0135|LIA0196|Boeing 777|ACTIVE
AL0135|LIA0045|AirBus A220|ACTIVE
AL0135|LIA0274|Boeing 717|ACTIVE
AL0135|LIA0166|Boeing 737|ACTIVE
AL0135|LIA0019|Boeing 787 Dreamliner|ACTIVE
AL0135|LIA0227|Boeing 737|ACTIVE
AL0135|LIA0130|AirBus A310|ACTIVE
AL0135|LIA0084|Boeing 777|ACTIVE
AL0135|LIA0150|AirBus A320|ACTIVE
AL0135|LIA0074|Boeing 757|ACTIVE
AL0135|LIA0262|AirBus A319|ACTIVE
AL0135|LIA0176|AirBus A320|ACTIVE
AL0135|LIA0037|AirBus A321|ACTIVE
AL0135|LIA0013|AirBus A320|ACTIVE
AL0135|LIA0121|Boeing 727|ACTIVE
AL0135|LIA0035|AirBus A350 XWB|ACTIVE
AL0135|LIA0028|AirBus A319|ACTIVE
AL0135|LIA0160|AirBus A350 XWB|ACTIVE
AL0135|LIA0185|Boeing 777|ACTIVE
AL0135|LIA0208|AirBus A340|ACTIVE
AL0135|LIA0168|AirBus A320|ACTIVE
AL0135|LIA0265|AirBus A330neo|ACTIVE
AL0135|LIA0053|AirBus A330neo|ACTIVE
AL0135|LIA0211|AirBus A320|ACTIVE
AL0135|LIA0048|AirBus A321XLR|ACTIVE
AL0135|LIA0036|AirBus A350 XWB|ACTIVE
AL0135|LIA0088|AirBus A320|ACTIVE
AL0135|LIA0259|AirBus A330|ACTIVE
AL0135|LIA0198|Boeing 707|ACTIVE
AL0135|LIA0261|Boeing 757|ACTIVE
AL0135|LIA0237|AirBus A220|ACTIVE
AL0135|LIA0130|Boeing 787 Dreamliner|ACTIVE
AL0135|LIA0158|AirBus A340|ACTIVE
AL0135|LIA0250|Boeing 747|ACTIVE
AL0135|LIA0236|AirBus A310|ACTIVE
AL0135|LIA0076|Boeing 717|ACTIVE
AL0135|LIA0068|Boeing 737|ACTIVE
AL0135|LIA0277|Boeing 737|ACTIVE
AL0135|LIA0181|AirBus A319|ACTIVE
AL0135|LIA0288|Boeing 707|ACTIVE
AL0135|LIA0214|Boeing 777|ACTIVE
AL0135|LIA0185|Boeing 707|ACTIVE
AL0135|LIA0158|AirBus A321|ACTIVE
AL0135|LIA0016|Boeing 767|ACTIVE
AL0135|LIA0008|AirBus A321|ACTIVE
AL0136|JT0141|Boeing 787 Dreamliner|ACTIVE
AL0136|JT0136|AirBus A350 XWB|ACTIVE
AL0136|JT0089|AirBus A340|ACTIVE
AL0136|JT0293|Boeing 727|ACTIVE
AL0136|JT0161|Boeing 727|ACTIVE
AL0136|JT0056|AirBus A220|ACTIVE
AL0136|JT0034|Boeing 747|ACTIVE
AL0136|JT0283|Boeing 707|ACTIVE
AL0136|JT0261|Boeing 757|ACTIVE
AL0136|JT0123|AirBus A330neo|ACTIVE
AL0136|JT0196|AirBus A330neo|ACTIVE
AL0136|JT0054|Boeing 737|ACTIVE
AL0136|JT0258|AirBus A319|ACTIVE
AL0136|JT0279|AirBus A330|ACTIVE
AL0136|JT0096|AirBus A321XLR|ACTIVE
AL0136|JT0011|AirBus A350 XWB|ACTIVE
AL0136|JT0052|AirBus A330neo|ACTIVE
AL0136|JT0016|Boeing 787 Dreamliner|ACTIVE
AL0136|JT0234|AirBus A220|ACTIVE
AL0136|JT0057|Boeing 777|ACTIVE
AL0136|JT0259|Boeing 767|ACTIVE
AL0136|JT0180|Boeing 727|ACTIVE
AL0136|JT0132|Boeing 747|ACTIVE
AL0136|JT0163|Boeing 717|ACTIVE
AL0136|JT0147|AirBus A330neo|ACTIVE
AL0136|JT0232|Boeing 737|ACTIVE
AL0136|JT0074|Boeing 707|ACTIVE
AL0136|JT0068|Boeing 777|ACTIVE
AL0136|JT0169|AirBus A380|ACTIVE
AL0136|JT0093|AirBus A330|ACTIVE
AL0136|JT0278|Boeing 747|ACTIVE
AL0136|JT0240|Boeing 777|ACTIVE
AL0136|JT0212|AirBus A350 XWB|ACTIVE
AL0136|JT0133|Boeing 777|ACTIVE
AL0136|JT0170|AirBus A310|ACTIVE
AL0136|JT0022|AirBus A330|ACTIVE
AL0136|JT0137|AirBus A321|ACTIVE
AL0136|JT0050|Boeing 747|ACTIVE
AL0136|JT0156|Boeing 777|ACTIVE
AL0136|JT0208|Boeing 707|ACTIVE
AL0136|JT0184|Boeing 707|ACTIVE
AL0136|JT0166|AirBus A320|ACTIVE
AL0136|JT0190|AirBus A220|ACTIVE
AL0136|JT0170|AirBus A340|ACTIVE
AL0136|JT0282|AirBus A340|ACTIVE
AL0136|JT0188|Boeing 727|ACTIVE
AL0136|JT0116|Boeing 707|ACTIVE
AL0136|JT0167|AirBus A320|ACTIVE
AL0136|JT0167|Boeing 767|ACTIVE
AL0136|JT0121|Boeing 787 Dreamliner|ACTIVE
AL0136|JT0178|Boeing 747|ACTIVE
AL0136|JT0037|Boeing 777|ACTIVE
AL0136|JT0060|AirBus A321|ACTIVE
AL0136|JT0133|Boeing 747|ACTIVE
AL0136|JT0035|Boeing 727|ACTIVE
AL0136|JT0080|AirBus A320|ACTIVE
AL0136|JT0078|Boeing 767|ACTIVE
AL0136|JT0063|AirBus A330|ACTIVE
AL0136|JT0164|Boeing 717|ACTIVE
AL0136|JT0166|Boeing 777|ACTIVE
AL0136|JT0098|AirBus A340|ACTIVE
AL0136|JT0195|AirBus A380|ACTIVE
AL0136|JT0085|Boeing 717|ACTIVE
AL0136|JT0051|AirBus A310|ACTIVE
AL0136|JT0292|Boeing 787 Dreamliner|ACTIVE
AL0136|JT0132|AirBus A330neo|ACTIVE
AL0136|JT0047|AirBus A330|ACTIVE
AL0136|JT0065|AirBus A319|ACTIVE
AL0136|JT0078|AirBus A310|ACTIVE
AL0136|JT0087|AirBus A340|ACTIVE
AL0136|JT0098|Boeing 727|ACTIVE
AL0136|JT0112|AirBus A321|ACTIVE
AL0136|JT0032|AirBus A330neo|ACTIVE
AL0136|JT0122|Boeing 727|ACTIVE
AL0136|JT0191|Boeing 787 Dreamliner|ACTIVE
AL0136|JT0061|AirBus A380|ACTIVE
AL0136|JT0235|AirBus A380|ACTIVE
AL0136|JT0290|AirBus A340|ACTIVE
AL0136|JT0198|AirBus A330|ACTIVE
AL0136|JT0120|AirBus A330neo|ACTIVE
AL0136|JT0017|Boeing 747|ACTIVE
AL0136|JT0268|AirBus A330neo|ACTIVE
AL0136|JT0194|Boeing 767|ACTIVE
AL0136|JT0049|Boeing 787 Dreamliner|ACTIVE
AL0136|JT0090|Boeing 777|ACTIVE
AL0136|JT0086|AirBus A310|ACTIVE
AL0136|JT0256|AirBus A310|ACTIVE
AL0136|JT0252|AirBus A220|ACTIVE
AL0136|JT0070|Boeing 777|ACTIVE
AL0136|JT0222|Boeing 767|ACTIVE
AL0136|JT0093|AirBus A350 XWB|ACTIVE
AL0136|JT0055|Boeing 747|ACTIVE
AL0136|JT0168|AirBus A220|ACTIVE
AL0136|JT0244|Boeing 787 Dreamliner|ACTIVE
AL0136|JT0071|AirBus A330neo|ACTIVE
AL0136|JT0169|AirBus A350 XWB|ACTIVE
AL0136|JT0017|Boeing 777|ACTIVE
AL0136|JT0235|Boeing 707|ACTIVE
AL0136|JT0135|AirBus A340|ACTIVE
AL0136|JT0188|Boeing 787 Dreamliner|ACTIVE
AL0136|JT0053|AirBus A220|ACTIVE
AL0136|JT0096|AirBus A321|ACTIVE
AL0136|JT0229|AirBus A310|ACTIVE
AL0136|JT0186|Boeing 747|ACTIVE
AL0136|JT0192|AirBus A321XLR|ACTIVE
AL0136|JT0048|AirBus A350 XWB|ACTIVE
AL0136|JT0021|Boeing 767|ACTIVE
AL0136|JT0029|Boeing 777|ACTIVE
AL0136|JT0062|AirBus A350 XWB|ACTIVE
AL0136|JT0268|AirBus A321|ACTIVE
AL0136|JT0231|Boeing 757|ACTIVE
AL0136|JT0118|Boeing 787 Dreamliner|ACTIVE
AL0136|JT0015|Boeing 727|ACTIVE
AL0136|JT0237|AirBus A320|ACTIVE
AL0136|JT0203|AirBus A330neo|ACTIVE
AL0136|JT0244|Boeing 747|ACTIVE
AL0136|JT0089|AirBus A321XLR|ACTIVE
AL0136|JT0248|Boeing 707|ACTIVE
AL0136|JT0185|Boeing 727|ACTIVE
AL0136|JT0266|AirBus A319|ACTIVE
AL0136|JT0268|Boeing 707|ACTIVE
AL0136|JT0153|AirBus A350 XWB|ACTIVE
AL0136|JT0107|Boeing 757|ACTIVE
AL0136|JT0200|Boeing 767|ACTIVE
AL0136|JT0046|Boeing 737|ACTIVE
AL0136|JT0142|AirBus A220|ACTIVE
AL0136|JT0108|AirBus A321|ACTIVE
AL0136|JT0248|AirBus A330|ACTIVE
AL0136|JT0254|AirBus A319|ACTIVE
AL0136|JT0068|AirBus A320|ACTIVE
AL0137|LO0292|AirBus A320|ACTIVE
AL0137|LO0095|AirBus A330neo|ACTIVE
AL0137|LO0138|AirBus A380|ACTIVE
AL0137|LO0178|AirBus A310|ACTIVE
AL0137|LO0128|Boeing 767|ACTIVE
AL0137|LO0108|Boeing 787 Dreamliner|ACTIVE
AL0137|LO0220|AirBus A310|ACTIVE
AL0137|LO0270|AirBus A350 XWB|ACTIVE
AL0137|LO0146|AirBus A310|ACTIVE
AL0137|LO0227|Boeing 747|ACTIVE
AL0137|LO0075|AirBus A319|ACTIVE
AL0137|LO0214|AirBus A321XLR|ACTIVE
AL0137|LO0274|AirBus A321|ACTIVE
AL0137|LO0134|AirBus A321|ACTIVE
AL0137|LO0130|AirBus A321|ACTIVE
AL0137|LO0287|AirBus A319|ACTIVE
AL0137|LO0002|Boeing 757|ACTIVE
AL0137|LO0245|Boeing 727|ACTIVE
AL0137|LO0250|Boeing 707|ACTIVE
AL0137|LO0121|AirBus A220|ACTIVE
AL0137|LO0192|Boeing 777|ACTIVE
AL0137|LO0209|Boeing 777|ACTIVE
AL0137|LO0080|Boeing 737|ACTIVE
AL0137|LO0041|AirBus A220|ACTIVE
AL0137|LO0263|Boeing 727|ACTIVE
AL0137|LO0034|AirBus A380|ACTIVE
AL0137|LO0190|Boeing 767|ACTIVE
AL0137|LO0116|Boeing 757|ACTIVE
AL0137|LO0114|Boeing 727|ACTIVE
AL0137|LO0163|Boeing 777|ACTIVE
AL0137|LO0244|Boeing 777|ACTIVE
AL0137|LO0065|AirBus A340|ACTIVE
AL0137|LO0256|AirBus A319|ACTIVE
AL0137|LO0113|AirBus A330|ACTIVE
AL0137|LO0254|AirBus A321|ACTIVE
AL0137|LO0003|Boeing 767|ACTIVE
AL0137|LO0263|AirBus A321XLR|ACTIVE
AL0137|LO0137|AirBus A220|ACTIVE
AL0137|LO0113|Boeing 707|ACTIVE
AL0137|LO0016|Boeing 787 Dreamliner|ACTIVE
AL0137|LO0112|AirBus A321XLR|ACTIVE
AL0137|LO0282|AirBus A330|ACTIVE
AL0137|LO0068|Boeing 717|ACTIVE
AL0137|LO0280|AirBus A320|ACTIVE
AL0137|LO0066|AirBus A319|ACTIVE
AL0137|LO0009|Boeing 707|ACTIVE
AL0137|LO0203|AirBus A319|ACTIVE
AL0137|LO0134|Boeing 757|ACTIVE
AL0137|LO0250|AirBus A321|ACTIVE
AL0137|LO0143|AirBus A330|ACTIVE
AL0137|LO0026|AirBus A340|ACTIVE
AL0137|LO0214|Boeing 757|ACTIVE
AL0137|LO0132|AirBus A220|ACTIVE
AL0137|LO0286|AirBus A320|ACTIVE
AL0137|LO0269|AirBus A220|ACTIVE
AL0137|LO0285|AirBus A310|ACTIVE
AL0137|LO0205|Boeing 767|ACTIVE
AL0137|LO0096|AirBus A321XLR|ACTIVE
AL0137|LO0070|Boeing 717|ACTIVE
AL0137|LO0138|AirBus A220|ACTIVE
AL0137|LO0096|Boeing 767|ACTIVE
AL0137|LO0164|Boeing 787 Dreamliner|ACTIVE
AL0137|LO0111|AirBus A320|ACTIVE
AL0137|LO0130|AirBus A340|ACTIVE
AL0137|LO0048|AirBus A330neo|ACTIVE
AL0137|LO0157|AirBus A330neo|ACTIVE
AL0137|LO0081|Boeing 757|ACTIVE
AL0137|LO0176|AirBus A330neo|ACTIVE
AL0137|LO0167|AirBus A310|ACTIVE
AL0137|LO0161|AirBus A320|ACTIVE
AL0137|LO0277|AirBus A220|ACTIVE
AL0137|LO0284|AirBus A321XLR|ACTIVE
AL0137|LO0066|Boeing 787 Dreamliner|ACTIVE
AL0137|LO0088|Boeing 717|ACTIVE
AL0137|LO0162|Boeing 727|ACTIVE
AL0137|LO0011|AirBus A330neo|ACTIVE
AL0137|LO0165|AirBus A321XLR|ACTIVE
AL0137|LO0002|AirBus A330|ACTIVE
AL0137|LO0161|AirBus A330|ACTIVE
AL0137|LO0229|AirBus A321XLR|ACTIVE
AL0137|LO0144|Boeing 747|ACTIVE
AL0137|LO0054|Boeing 707|ACTIVE
AL0137|LO0293|AirBus A330neo|ACTIVE
AL0137|LO0198|Boeing 727|ACTIVE
AL0137|LO0160|Boeing 777|ACTIVE
AL0137|LO0250|AirBus A380|ACTIVE
AL0137|LO0051|AirBus A340|ACTIVE
AL0137|LO0088|Boeing 767|ACTIVE
AL0137|LO0006|AirBus A330neo|ACTIVE
AL0137|LO0227|AirBus A310|ACTIVE
AL0137|LO0222|AirBus A319|ACTIVE
AL0137|LO0256|Boeing 747|ACTIVE
AL0137|LO0007|Boeing 767|ACTIVE
AL0137|LO0083|AirBus A350 XWB|ACTIVE
AL0137|LO0189|AirBus A330|ACTIVE
AL0137|LO0193|AirBus A340|ACTIVE
AL0137|LO0299|Boeing 717|ACTIVE
AL0137|LO0053|AirBus A310|ACTIVE
AL0137|LO0254|Boeing 767|ACTIVE
AL0137|LO0071|AirBus A350 XWB|ACTIVE
AL0137|LO0185|AirBus A321|ACTIVE
AL0137|LO0069|Boeing 757|ACTIVE
AL0137|LO0174|Boeing 707|ACTIVE
AL0137|LO0018|Boeing 727|ACTIVE
AL0137|LO0008|AirBus A340|ACTIVE
AL0137|LO0047|Boeing 747|ACTIVE
AL0137|LO0094|Boeing 707|ACTIVE
AL0137|LO0128|AirBus A220|ACTIVE
AL0137|LO0221|Boeing 727|ACTIVE
AL0137|LO0100|AirBus A321|ACTIVE
AL0137|LO0025|Boeing 757|ACTIVE
AL0137|LO0097|Boeing 717|ACTIVE
AL0137|LO0062|Boeing 717|ACTIVE
AL0137|LO0058|AirBus A330neo|ACTIVE
AL0137|LO0275|AirBus A319|ACTIVE
AL0137|LO0166|AirBus A321XLR|ACTIVE
AL0137|LO0046|Boeing 737|ACTIVE
AL0137|LO0252|AirBus A310|ACTIVE
AL0137|LO0255|Boeing 747|ACTIVE
AL0137|LO0090|Boeing 727|ACTIVE
AL0137|LO0191|Boeing 757|ACTIVE
AL0137|LO0040|AirBus A380|ACTIVE
AL0137|LO0129|AirBus A310|ACTIVE
AL0137|LO0265|AirBus A319|ACTIVE
AL0137|LO0256|Boeing 767|ACTIVE
AL0137|LO0281|Boeing 727|ACTIVE
